Team Statistics:
Team,Median of Age,Mean of Age,Std of Age,Median of MP,Mean of MP,Std of MP,Median of Starts,Mean of Starts,Std of Starts,Median of Minutes,Mean of Minutes,Std of Minutes,Median of Goals,Mean of Goals,Std of Goals,Median of Assists,Mean of Assists,Std of Assists,Median of Yellow Cards,Mean of Yellow Cards,Std of Yellow Cards,Median of Red Cards,Mean of Red Cards,Std of Red Cards,Median of xG,Mean of xG,Std of xG,Median of xAG,Mean of xAG,Std of xAG,Median of PrgC,Mean of PrgC,Std of PrgC,Median of PrgP,Mean of PrgP,Std of PrgP,Median of PrgR,Mean of PrgR,Std of PrgR,Median of Gls/90,Mean of Gls/90,Std of Gls/90,Median of Ast/90,Mean of Ast/90,Std of Ast/90,Median of xG/90,Mean of xG/90,Std of xG/90,Median of xGA/90,Mean of xGA/90,Std of xGA/90,Median of SoT/90,Mean of SoT/90,Std of SoT/90,Median of Cmp,Mean of Cmp,Std of Cmp,Median of Cmp%,Mean of Cmp%,Std of Cmp%,Median of TotDist,Mean of TotDist,Std of TotDist,Median of Short%,Mean of Short%,Std of Short%,Median of Med%,Mean of Med%,Std of Med%,Median of KP,Mean of KP,Std of KP,Median of Passes 1/3,Mean of Passes 1/3,Std of Passes 1/3,Median of PPA,Mean of PPA,Std of PPA,Median of CrsPA,Mean of CrsPA,Std of CrsPA,Median of PrgoP,Mean of PrgoP,Std of PrgoP,Median of SCA,Mean of SCA,Std of SCA,Median of SCA90,Mean of SCA90,Std of SCA90,Median of GCA,Mean of GCA,Std of GCA,Median of GCA90,Mean of GCA90,Std of GCA90,Median of Tkl,Mean of Tkl,Std of Tkl,Median of TklW,Mean of TklW,Std of TklW,Median of Att,Mean of Att,Std of Att,Median of Lost,Mean of Lost,Std of Lost,Median of Blocks,Mean of Blocks,Std of Blocks,Median of Sh,Mean of Sh,Std of Sh,Median of Pass,Mean of Pass,Std of Pass,Median of Int,Mean of Int,Std of Int,Median of Touches,Mean of Touches,Std of Touches,Median of Def Pen,Mean of Def Pen,Std of Def Pen,Median of Def 3rd,Mean of Def 3rd,Std of Def 3rd,Median of Mid 3rd,Mean of Mid 3rd,Std of Mid 3rd,Median of Att 3rd,Mean of Att 3rd,Std of Att 3rd,Median of Att Pen,Mean of Att Pen,Std of Att Pen,Median of TO Att,Mean of TO Att,Std of TO Att,Median of Carries,Mean of Carries,Std of Carries,Median of ProDist,Mean of ProDist,Std of ProDist,Median of ProgC,Mean of ProgC,Std of ProgC,Median of Carries 1/3,Mean of Carries 1/3,Std of Carries 1/3,Median of CPA,Mean of CPA,Std of CPA,Median of Mis,Mean of Mis,Std of Mis,Median of Dis,Mean of Dis,Std of Dis,Median of Rec,Mean of Rec,Std of Rec,Median of ProgR,Mean of ProgR,Std of ProgR,Median of Fls,Mean of Fls,Std of Fls,Median of Fld,Mean of Fld,Std of Fld,Median of Off,Mean of Off,Std of Off,Median of Crs,Mean of Crs,Std of Crs,Median of Recov,Mean of Recov,Std of Recov,Median of Won,Mean of Won,Std of Won,Median of Aerial Lost,Mean of Aerial Lost,Std of Aerial Lost 
Jamie Vardy,38.32,38.32,0.0,33.0,33.0,0.0,33.0,33.0,0.0,2655.0,2655.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,10.7,10.7,0.0,2.9,2.9,0.0,27.0,27.0,0.0,20.0,20.0,0.0,110.0,110.0,0.0,0.27,0.27,0.0,0.1,0.1,0.0,0.36,0.36,0.0,0.1,0.1,0.0,0.75,0.75,0.0,243.0,243.0,0.0,66.8,66.8,0.0,387.0,387.0,0.0,74.0,74.0,0.0,77.7,77.7,0.0,18.0,18.0,0.0,10.0,10.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,20.0,20.0,0.0,44.0,44.0,0.0,1.49,1.49,0.0,9.0,9.0,0.0,0.3,0.3,0.0,18.0,18.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,9.0,9.0,0.0,8.0,8.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,555.0,555.0,0.0,29.0,29.0,0.0,57.0,57.0,0.0,255.0,255.0,0.0,248.0,248.0,0.0,105.0,105.0,0.0,21.0,21.0,0.0,264.0,264.0,0.0,645.0,645.0,0.0,27.0,27.0,0.0,11.0,11.0,0.0,14.0,14.0,0.0,34.0,34.0,0.0,12.0,12.0,0.0,356.0,356.0,0.0,110.0,110.0,0.0,22.0,22.0,0.0,21.0,21.0,0.0,25.0,25.0,0.0,11.0,11.0,0.0,35.0,35.0,0.0,49.0,49.0,0.0,51.0,51.0,0.0
Jan Bednarek,29.07,29.07,0.0,29.0,29.0,0.0,29.0,29.0,0.0,2441.0,2441.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.5,0.5,0.0,5.0,5.0,0.0,59.0,59.0,0.0,2.0,2.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.07,0.07,0.0,1547.0,1547.0,0.0,92.7,92.7,0.0,8857.0,8857.0,0.0,95.4,95.4,0.0,94.7,94.7,0.0,5.0,5.0,0.0,72.0,72.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,16.0,16.0,0.0,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,18.0,18.0,0.0,30.0,30.0,0.0,15.0,15.0,0.0,44.0,44.0,0.0,33.0,33.0,0.0,11.0,11.0,0.0,54.0,54.0,0.0,2011.0,2011.0,0.0,365.0,365.0,0.0,1060.0,1060.0,0.0,917.0,917.0,0.0,41.0,41.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,1035.0,1035.0,0.0,1731.0,1731.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,3.0,3.0,0.0,1294.0,1294.0,0.0,2.0,2.0,0.0,31.0,31.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,106.0,106.0,0.0,68.0,68.0,0.0,36.0,36.0,0.0
Jan Paul van Hecke,24.91,24.91,0.0,31.0,31.0,0.0,30.0,30.0,0.0,2688.0,2688.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,1.0,1.0,0.0,1.3,1.3,0.0,1.5,1.5,0.0,53.0,53.0,0.0,216.0,216.0,0.0,5.0,5.0,0.0,0.03,0.03,0.0,0.03,0.03,0.0,0.04,0.04,0.0,0.05,0.05,0.0,0.17,0.17,0.0,1839.0,1839.0,0.0,87.9,87.9,0.0,13878.0,13878.0,0.0,93.1,93.1,0.0,93.0,93.0,0.0,13.0,13.0,0.0,207.0,207.0,0.0,16.0,16.0,0.0,4.0,4.0,0.0,216.0,216.0,0.0,48.0,48.0,0.0,1.61,1.61,0.0,3.0,3.0,0.0,0.1,0.1,0.0,40.0,40.0,0.0,26.0,26.0,0.0,38.0,38.0,0.0,18.0,18.0,0.0,32.0,32.0,0.0,19.0,19.0,0.0,13.0,13.0,0.0,23.0,23.0,0.0,2373.0,2373.0,0.0,250.0,250.0,0.0,1006.0,1006.0,0.0,1233.0,1233.0,0.0,154.0,154.0,0.0,30.0,30.0,0.0,11.0,11.0,0.0,1572.0,1572.0,0.0,6740.0,6740.0,0.0,53.0,53.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,1665.0,1665.0,0.0,5.0,5.0,0.0,23.0,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,120.0,120.0,0.0,78.0,78.0,0.0,48.0,48.0,0.0
Jannik Vestergaard,32.76,32.76,0.0,18.0,18.0,0.0,16.0,16.0,0.0,1391.0,1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,3.0,3.0,0.0,32.0,32.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.0,0.13,0.13,0.0,870.0,870.0,0.0,90.7,90.7,0.0,5807.0,5807.0,0.0,95.0,95.0,0.0,93.7,93.7,0.0,3.0,3.0,0.0,34.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,7.0,7.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,10.0,10.0,0.0,15.0,15.0,0.0,6.0,6.0,0.0,21.0,21.0,0.0,14.0,14.0,0.0,7.0,7.0,0.0,16.0,16.0,0.0,1092.0,1092.0,0.0,196.0,196.0,0.0,572.0,572.0,0.0,497.0,497.0,0.0,28.0,28.0,0.0,10.0,10.0,0.0,4.0,4.0,0.0,672.0,672.0,0.0,1458.0,1458.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,757.0,757.0,0.0,2.0,2.0,0.0,12.0,12.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,26.0,26.0,0.0,19.0,19.0,0.0
Jarell Quansah,22.27,22.27,0.0,12.0,12.0,0.0,3.0,3.0,0.0,405.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,2.0,2.0,0.0,16.0,16.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,293.0,293.0,0.0,91.0,91.0,0.0,1760.0,1760.0,0.0,97.3,97.3,0.0,92.6,92.6,0.0,1.0,1.0,0.0,21.0,21.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,2.0,2.0,0.0,0.44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,6.0,6.0,0.0,377.0,377.0,0.0,47.0,47.0,0.0,191.0,191.0,0.0,160.0,160.0,0.0,26.0,26.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,220.0,220.0,0.0,592.0,592.0,0.0,2.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,266.0,266.0,0.0,4.0,4.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,16.0,16.0,0.0,6.0,6.0,0.0,10.0,10.0,0.0
Jarrad Branthwaite,22.86,22.86,0.0,28.0,28.0,0.0,26.0,26.0,0.0,2348.0,2348.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.1,1.1,0.0,0.7,0.7,0.0,9.0,9.0,0.0,61.0,61.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.03,0.03,0.0,0.11,0.11,0.0,909.0,909.0,0.0,82.2,82.2,0.0,7048.0,7048.0,0.0,90.3,90.3,0.0,90.5,90.5,0.0,3.0,3.0,0.0,80.0,80.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,13.0,13.0,0.0,0.5,0.5,0.0,2.0,2.0,0.0,0.08,0.08,0.0,36.0,36.0,0.0,20.0,20.0,0.0,27.0,27.0,0.0,7.0,7.0,0.0,30.0,30.0,0.0,22.0,22.0,0.0,8.0,8.0,0.0,23.0,23.0,0.0,1413.0,1413.0,0.0,198.0,198.0,0.0,735.0,735.0,0.0,622.0,622.0,0.0,63.0,63.0,0.0,23.0,23.0,0.0,5.0,5.0,0.0,694.0,694.0,0.0,2253.0,2253.0,0.0,9.0,9.0,0.0,13.0,13.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,826.0,826.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,17.0,17.0,0.0,1.0,1.0,0.0,5.0,5.0,0.0,84.0,84.0,0.0,53.0,53.0,0.0,38.0,38.0,0.0
Jarrod Bowen,28.38,28.38,0.0,31.0,31.0,0.0,31.0,31.0,0.0,2721.0,2721.0,0.0,10.0,10.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,6.3,6.3,0.0,98.0,98.0,0.0,86.0,86.0,0.0,188.0,188.0,0.0,0.33,0.33,0.0,0.23,0.23,0.0,0.26,0.26,0.0,0.21,0.21,0.0,1.06,1.06,0.0,517.0,517.0,0.0,71.4,71.4,0.0,2531.0,2531.0,0.0,83.0,83.0,0.0,76.4,76.4,0.0,49.0,49.0,0.0,37.0,37.0,0.0,43.0,43.0,0.0,7.0,7.0,0.0,86.0,86.0,0.0,104.0,104.0,0.0,3.44,3.44,0.0,13.0,13.0,0.0,0.43,0.43,0.0,37.0,37.0,0.0,24.0,24.0,0.0,37.0,37.0,0.0,20.0,20.0,0.0,21.0,21.0,0.0,3.0,3.0,0.0,18.0,18.0,0.0,16.0,16.0,0.0,1123.0,1123.0,0.0,25.0,25.0,0.0,125.0,125.0,0.0,415.0,415.0,0.0,607.0,607.0,0.0,154.0,154.0,0.0,116.0,116.0,0.0,667.0,667.0,0.0,2311.0,2311.0,0.0,98.0,98.0,0.0,43.0,43.0,0.0,56.0,56.0,0.0,68.0,68.0,0.0,70.0,70.0,0.0,736.0,736.0,0.0,188.0,188.0,0.0,19.0,19.0,0.0,49.0,49.0,0.0,10.0,10.0,0.0,101.0,101.0,0.0,120.0,120.0,0.0,12.0,12.0,0.0,46.0,46.0,0.0
Jason Steele,34.72,34.72,0.0,2.0,2.0,0.0,2.0,2.0,0.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,101.0,0.0,90.2,90.2,0.0,1556.0,1556.0,0.0,100.0,100.0,0.0,96.9,96.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,114.0,0.0,107.0,107.0,0.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,0.0,151.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
Jean-Clair Todibo,25.35,25.35,0.0,24.0,24.0,0.0,17.0,17.0,0.0,1564.0,1564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,9.0,9.0,0.0,31.0,31.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,788.0,0.0,87.4,87.4,0.0,4883.0,4883.0,0.0,93.5,93.5,0.0,94.0,94.0,0.0,2.0,2.0,0.0,40.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,5.0,5.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,0.0,24.0,24.0,0.0,33.0,33.0,0.0,8.0,8.0,0.0,24.0,24.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,21.0,21.0,0.0,1090.0,1090.0,0.0,146.0,146.0,0.0,603.0,603.0,0.0,452.0,452.0,0.0,44.0,44.0,0.0,10.0,10.0,0.0,14.0,14.0,0.0,623.0,623.0,0.0,1363.0,1363.0,0.0,9.0,9.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,9.0,9.0,0.0,735.0,735.0,0.0,5.0,5.0,0.0,11.0,11.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,65.0,65.0,0.0,23.0,23.0,0.0,24.0,24.0,0.0
Jean-Philippe Mateta,27.86,27.86,0.0,34.0,34.0,0.0,31.0,31.0,0.0,2517.0,2517.0,0.0,14.0,14.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.1,12.1,0.0,3.1,3.1,0.0,38.0,38.0,0.0,47.0,47.0,0.0,114.0,114.0,0.0,0.5,0.5,0.0,0.07,0.07,0.0,0.43,0.43,0.0,0.11,0.11,0.0,0.89,0.89,0.0,274.0,274.0,0.0,64.9,64.9,0.0,931.0,931.0,0.0,76.3,76.3,0.0,62.1,62.1,0.0,27.0,27.0,0.0,32.0,32.0,0.0,15.0,15.0,0.0,2.0,2.0,0.0,47.0,47.0,0.0,56.0,56.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,0.29,0.29,0.0,17.0,17.0,0.0,12.0,12.0,0.0,16.0,16.0,0.0,13.0,13.0,0.0,16.0,16.0,0.0,3.0,3.0,0.0,13.0,13.0,0.0,2.0,2.0,0.0,695.0,695.0,0.0,24.0,24.0,0.0,58.0,58.0,0.0,333.0,333.0,0.0,318.0,318.0,0.0,87.0,87.0,0.0,43.0,43.0,0.0,373.0,373.0,0.0,916.0,916.0,0.0,38.0,38.0,0.0,20.0,20.0,0.0,8.0,8.0,0.0,70.0,70.0,0.0,43.0,43.0,0.0,511.0,511.0,0.0,114.0,114.0,0.0,27.0,27.0,0.0,26.0,26.0,0.0,17.0,17.0,0.0,25.0,25.0,0.0,64.0,64.0,0.0,60.0,60.0,0.0,99.0,99.0,0.0
Jean-Ricner Bellegarde,26.86,26.86,0.0,32.0,32.0,0.0,19.0,19.0,0.0,1551.0,1551.0,0.0,2.0,2.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.3,1.3,0.0,3.6,3.6,0.0,49.0,49.0,0.0,39.0,39.0,0.0,83.0,83.0,0.0,0.12,0.12,0.0,0.35,0.35,0.0,0.08,0.08,0.0,0.21,0.21,0.0,0.29,0.29,0.0,415.0,415.0,0.0,78.7,78.7,0.0,1283.0,1283.0,0.0,89.2,89.2,0.0,80.9,80.9,0.0,26.0,26.0,0.0,27.0,27.0,0.0,17.0,17.0,0.0,8.0,8.0,0.0,39.0,39.0,0.0,53.0,53.0,0.0,3.08,3.08,0.0,10.0,10.0,0.0,0.58,0.58,0.0,37.0,37.0,0.0,22.0,22.0,0.0,19.0,19.0,0.0,6.0,6.0,0.0,19.0,19.0,0.0,3.0,3.0,0.0,16.0,16.0,0.0,10.0,10.0,0.0,756.0,756.0,0.0,24.0,24.0,0.0,139.0,139.0,0.0,339.0,339.0,0.0,295.0,295.0,0.0,45.0,45.0,0.0,60.0,60.0,0.0,464.0,464.0,0.0,1440.0,1440.0,0.0,49.0,49.0,0.0,35.0,35.0,0.0,11.0,11.0,0.0,38.0,38.0,0.0,25.0,25.0,0.0,519.0,519.0,0.0,83.0,83.0,0.0,29.0,29.0,0.0,41.0,41.0,0.0,1.0,1.0,0.0,40.0,40.0,0.0,57.0,57.0,0.0,9.0,9.0,0.0,18.0,18.0,0.0
Jefferson Lerma,30.53,30.53,0.0,30.0,30.0,0.0,23.0,23.0,0.0,2034.0,2034.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5,1.5,0.0,11.0,11.0,0.0,86.0,86.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.04,0.0,0.06,0.06,0.0,0.31,0.31,0.0,777.0,777.0,0.0,75.4,75.4,0.0,4694.0,4694.0,0.0,86.7,86.7,0.0,81.1,81.1,0.0,9.0,9.0,0.0,83.0,83.0,0.0,17.0,17.0,0.0,2.0,2.0,0.0,86.0,86.0,0.0,44.0,44.0,0.0,1.95,1.95,0.0,3.0,3.0,0.0,0.13,0.13,0.0,30.0,30.0,0.0,15.0,15.0,0.0,33.0,33.0,0.0,16.0,16.0,0.0,32.0,32.0,0.0,15.0,15.0,0.0,17.0,17.0,0.0,37.0,37.0,0.0,1274.0,1274.0,0.0,95.0,95.0,0.0,404.0,404.0,0.0,655.0,655.0,0.0,225.0,225.0,0.0,27.0,27.0,0.0,12.0,12.0,0.0,597.0,597.0,0.0,1004.0,1004.0,0.0,11.0,11.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,15.0,15.0,0.0,747.0,747.0,0.0,25.0,25.0,0.0,34.0,34.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,139.0,139.0,0.0,39.0,39.0,0.0,39.0,39.0,0.0
Jeffrey Schlupp,32.37,32.37,0.0,12.0,12.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.2,0.0,4.0,4.0,0.0,5.0,5.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,0.14,0.0,1.75,1.75,0.0,39.0,39.0,0.0,78.0,78.0,0.0,144.0,144.0,0.0,84.2,84.2,0.0,78.3,78.3,0.0,3.0,3.0,0.0,4.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,7.0,7.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,79.0,79.0,0.0,2.0,2.0,0.0,9.0,9.0,0.0,31.0,31.0,0.0,41.0,41.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,30.0,30.0,0.0,67.0,67.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,41.0,41.0,0.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,6.0,6.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0
Jens Cajuste,25.74,25.74,0.0,27.0,27.0,0.0,23.0,23.0,0.0,1783.0,1783.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.6,0.6,0.0,23.0,23.0,0.0,46.0,46.0,0.0,16.0,16.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.03,0.03,0.0,0.05,0.05,0.0,576.0,576.0,0.0,82.4,82.4,0.0,1931.0,1931.0,0.0,88.9,88.9,0.0,85.8,85.8,0.0,11.0,11.0,0.0,45.0,45.0,0.0,5.0,5.0,0.0,1.0,1.0,0.0,46.0,46.0,0.0,30.0,30.0,0.0,1.51,1.51,0.0,1.0,1.0,0.0,0.05,0.05,0.0,39.0,39.0,0.0,19.0,19.0,0.0,47.0,47.0,0.0,28.0,28.0,0.0,24.0,24.0,0.0,9.0,9.0,0.0,15.0,15.0,0.0,25.0,25.0,0.0,911.0,911.0,0.0,59.0,59.0,0.0,263.0,263.0,0.0,477.0,477.0,0.0,185.0,185.0,0.0,11.0,11.0,0.0,46.0,46.0,0.0,421.0,421.0,0.0,1182.0,1182.0,0.0,23.0,23.0,0.0,21.0,21.0,0.0,3.0,3.0,0.0,21.0,21.0,0.0,14.0,14.0,0.0,522.0,522.0,0.0,16.0,16.0,0.0,21.0,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,99.0,99.0,0.0,12.0,12.0,0.0,21.0,21.0,0.0
Jeremy Doku,22.95,22.95,0.0,26.0,26.0,0.0,15.0,15.0,0.0,1397.0,1397.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.4,4.4,0.0,189.0,189.0,0.0,66.0,66.0,0.0,259.0,259.0,0.0,0.19,0.19,0.0,0.39,0.39,0.0,0.07,0.07,0.0,0.28,0.28,0.0,0.58,0.58,0.0,558.0,558.0,0.0,79.3,79.3,0.0,1408.0,1408.0,0.0,86.2,86.2,0.0,82.4,82.4,0.0,28.0,28.0,0.0,12.0,12.0,0.0,44.0,44.0,0.0,5.0,5.0,0.0,66.0,66.0,0.0,68.0,68.0,0.0,4.38,4.38,0.0,13.0,13.0,0.0,0.84,0.84,0.0,28.0,28.0,0.0,19.0,19.0,0.0,14.0,14.0,0.0,7.0,7.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,9.0,9.0,0.0,4.0,4.0,0.0,944.0,944.0,0.0,4.0,4.0,0.0,42.0,42.0,0.0,220.0,220.0,0.0,705.0,705.0,0.0,135.0,135.0,0.0,185.0,185.0,0.0,731.0,731.0,0.0,4355.0,4355.0,0.0,189.0,189.0,0.0,88.0,88.0,0.0,90.0,90.0,0.0,52.0,52.0,0.0,55.0,55.0,0.0,786.0,786.0,0.0,259.0,259.0,0.0,7.0,7.0,0.0,31.0,31.0,0.0,5.0,5.0,0.0,51.0,51.0,0.0,57.0,57.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0
Jesper Lindstrøm,25.18,25.18,0.0,25.0,25.0,0.0,15.0,15.0,0.0,1239.0,1239.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,0.0,2.0,2.0,0.0,30.0,30.0,0.0,25.0,25.0,0.0,81.0,81.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.15,0.15,0.0,0.15,0.15,0.0,0.73,0.73,0.0,297.0,297.0,0.0,69.4,69.4,0.0,1335.0,1335.0,0.0,86.2,86.2,0.0,65.7,65.7,0.0,19.0,19.0,0.0,18.0,18.0,0.0,12.0,12.0,0.0,7.0,7.0,0.0,25.0,25.0,0.0,46.0,46.0,0.0,3.35,3.35,0.0,1.0,1.0,0.0,0.07,0.07,0.0,45.0,45.0,0.0,25.0,25.0,0.0,55.0,55.0,0.0,36.0,36.0,0.0,15.0,15.0,0.0,3.0,3.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,625.0,625.0,0.0,22.0,22.0,0.0,127.0,127.0,0.0,206.0,206.0,0.0,303.0,303.0,0.0,40.0,40.0,0.0,43.0,43.0,0.0,302.0,302.0,0.0,780.0,780.0,0.0,30.0,30.0,0.0,19.0,19.0,0.0,7.0,7.0,0.0,31.0,31.0,0.0,24.0,24.0,0.0,347.0,347.0,0.0,81.0,81.0,0.0,15.0,15.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,71.0,71.0,0.0,70.0,70.0,0.0,6.0,6.0,0.0,12.0,12.0,0.0
